"library_ID","Clade","Profile","Count","Count_sum","Count_freq","fastq_fwd_file_name","fastq_rev_file_name","host_genus","host_species","coral_tag","site_name","sequencing_run","expedition","sample_name","sra_accession","pub.name","lat","lon","level","continous.pressure.2km","expedition_class"
"KI14FSYM163_S89_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",15862,19335,0.820377553659167,"KI14FSYM163_S89_L001_R1_001.fastq.gz","KI14FSYM163_S89_L001_R2_001.fastq.gz","Pocillopora","grandis","163",3,"run5","2014","KI14_163","SAMN49903841","L1",2.0519,-157.45602,2,808.5521265,"1_before"
"KI14FSYM163_S89_L001","D","D1-D17d-D4-D1r-D17e-D17c",2838,19335,0.14678044996121,"KI14FSYM163_S89_L001_R1_001.fastq.gz","KI14FSYM163_S89_L001_R2_001.fastq.gz","Pocillopora","grandis","163",3,"run5","2014","KI14_163","SAMN49903841","L1",2.0519,-157.45602,2,808.5521265,"1_before"
"KI14FSYM163_S89_L001","D","D6",635,19335,0.0328419963796224,"KI14FSYM163_S89_L001_R1_001.fastq.gz","KI14FSYM163_S89_L001_R2_001.fastq.gz","Pocillopora","grandis","163",3,"run5","2014","KI14_163","SAMN49903841","L1",2.0519,-157.45602,2,808.5521265,"1_before"
"KI14FSYM481_S296_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",9589,12355,0.776123027114529,"KI14FSYM481_S296_L001_R1_001.fastq.gz","KI14FSYM481_S296_L001_R2_001.fastq.gz","Pocillopora","grandis","481",32,"run5","2014","KI14_481","SAMN49903955","VH2",1.984,-157.482,5,4860.745702,"1_before"
"KI14FSYM481_S296_L001","D","D1-D17d-D1as-D17e-D1ax-D1r-D4",2766,12355,0.223876972885471,"KI14FSYM481_S296_L001_R1_001.fastq.gz","KI14FSYM481_S296_L001_R2_001.fastq.gz","Pocillopora","grandis","481",32,"run5","2014","KI14_481","SAMN49903955","VH2",1.984,-157.482,5,4860.745702,"1_before"
"KI14FSYM427_S197_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",8927,11454,0.779378383097608,"KI14FSYM427_S197_L001_R1_001.fastq.gz","KI14FSYM427_S197_L001_R2_001.fastq.gz","Pocillopora","grandis","427",30,"run5","2014","KI14_427","SAMN49903947","VH3",2.02572,-157.498,5,5085.684783,"1_before"
"KI14FSYM427_S197_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",2527,11454,0.220621616902392,"KI14FSYM427_S197_L001_R1_001.fastq.gz","KI14FSYM427_S197_L001_R2_001.fastq.gz","Pocillopora","grandis","427",30,"run5","2014","KI14_427","SAMN49903947","VH3",2.02572,-157.498,5,5085.684783,"1_before"
"KI14FSYM436_S249_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",7275,11440,0.635926573426573,"KI14FSYM436_S249_L001_R1_001.fastq.gz","KI14FSYM436_S249_L001_R2_001.fastq.gz","Pocillopora","grandis","436",30,"run5","2014","KI14_436","SAMN49903950","VH3",2.02572,-157.498,5,5085.684783,"1_before"
"KI14FSYM436_S249_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",4165,11440,0.364073426573427,"KI14FSYM436_S249_L001_R1_001.fastq.gz","KI14FSYM436_S249_L001_R2_001.fastq.gz","Pocillopora","grandis","436",30,"run5","2014","KI14_436","SAMN49903950","VH3",2.02572,-157.498,5,5085.684783,"1_before"
"KI14FSYM432_S227_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",7467,11514,0.648514851485149,"KI14FSYM432_S227_L001_R1_001.fastq.gz","KI14FSYM432_S227_L001_R2_001.fastq.gz","Pocillopora","grandis","432",30,"run5","2014","KI14_432","SAMN49903949","VH3",2.02572,-157.498,5,5085.684783,"1_before"
"KI14FSYM432_S227_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",4047,11514,0.351485148514851,"KI14FSYM432_S227_L001_R1_001.fastq.gz","KI14FSYM432_S227_L001_R2_001.fastq.gz","Pocillopora","grandis","432",30,"run5","2014","KI14_432","SAMN49903949","VH3",2.02572,-157.498,5,5085.684783,"1_before"
"KI14FSYM039_S54_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",16068,25647,0.626506024096386,"KI14FSYM039_S54_L001_R1_001.fastq.gz","KI14FSYM039_S54_L001_R2_001.fastq.gz","Pocillopora","grandis","39",27,"run5","2014","KI14_39","SAMN49903929","VH1",2.00973,-157.48941,5,7276,"1_before"
"KI14FSYM039_S54_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",9579,25647,0.373493975903614,"KI14FSYM039_S54_L001_R1_001.fastq.gz","KI14FSYM039_S54_L001_R2_001.fastq.gz","Pocillopora","grandis","39",27,"run5","2014","KI14_39","SAMN49903929","VH1",2.00973,-157.48941,5,7276,"1_before"
"KI14FSYM145_S15_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",10887,21870,0.497805212620027,"KI14FSYM145_S15_L001_R1_001.fastq.gz","KI14FSYM145_S15_L001_R2_001.fastq.gz","Pocillopora","grandis","145",30,"run5","2014","KI14_145","SAMN49903944","VH3",2.02572,-157.498,5,5085.684783,"1_before"
"KI14FSYM145_S15_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",10983,21870,0.502194787379973,"KI14FSYM145_S15_L001_R1_001.fastq.gz","KI14FSYM145_S15_L001_R2_001.fastq.gz","Pocillopora","grandis","145",30,"run5","2014","KI14_145","SAMN49903944","VH3",2.02572,-157.498,5,5085.684783,"1_before"
"15-2018_S13_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",13816,13816,1,"15-2018_S13_L001_R1_001.fastq.gz","15-2018_S13_L001_R2_001.fastq.gz","Pocillopora","grandis","764",32,"Starko_Shedd","2018","KI18_15","SAMN49904144","VH2",1.984,-157.482,5,4860.745702,"3_after"
"c-228_S228_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",11629,11629,1,"c-228_S228_L001_R1_001.fastq.gz","c-228_S228_L001_R2_001.fastq.gz","Pocillopora","grandis","896",32,"run3","2016b","KI16b_18","SAMN49903822","VH2",1.984,-157.482,5,4860.745702,"3_after"
"c-115_S115_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",7065,7065,1,"c-115_S115_L001_R1_001.fastq.gz","c-115_S115_L001_R2_001.fastq.gz","Pocillopora","grandis","896",32,"run3","2016a","KI16a_7","SAMN49903814","VH2",1.984,-157.482,5,4860.745702,"2_during"
"c-118_S118_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",12166,12166,1,"c-118_S118_L001_R1_001.fastq.gz","c-118_S118_L001_R2_001.fastq.gz","Pocillopora","grandis","764",32,"run3","2016a","KI16a_14","SAMN49903815","VH2",1.984,-157.482,5,4860.745702,"2_during"
"123-KI23b_S202_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",8292,8292,1,"123-KI23b_S202_L001_R1_001.fastq.gz","123-KI23b_S202_L001_R2_001.fastq.gz","Pocillopora","grandis","1718",32,"run10_shedd2024","2023b","KI23b_123","SAMN49904307","VH2",1.984,-157.482,5,4860.745702,"4_longafter"
"116-KI23b-1_S112_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",1969,1969,1,"116-KI23b-1_S112_L001_R1_001.fastq.gz","116-KI23b-1_S112_L001_R2_001.fastq.gz","Pocillopora","grandis","896",32,"run10_shedd2024","2023b","KI23b_116","SAMN49904312","VH2",1.984,-157.482,5,4860.745702,"4_longafter"
"122-KI23b_S194_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",7176,7176,1,"122-KI23b_S194_L001_R1_001.fastq.gz","122-KI23b_S194_L001_R2_001.fastq.gz","Pocillopora","grandis","1328",32,"run10_shedd2024","2023b","KI23b_122","SAMN49904311","VH2",1.984,-157.482,5,4860.745702,"4_longafter"
"PLATE1H6_S48_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",10787,10787,1,"PLATE1H6_S48_L001_R1_001.fastq.gz","PLATE1H6_S48_L001_R2_001.fastq.gz","Pocillopora","grandis","896",32,"SheddRun_Dec2020","2017","KI17_206","SAMN49904082","VH2",1.984,-157.482,5,4860.745702,"3_after"
"213_S213_L001_run4","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",3283,3283,1,"213_S213_L001_run4_R1_001.fastq.gz","213_S213_L001_run4_R2_001.fastq.gz","Pocillopora","grandis","764",32,"run4","2017","KI17_213","SAMN49903833","VH2",1.984,-157.482,5,4860.745702,"3_after"
"c-234_S234_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",20959,20959,1,"c-234_S234_L001_R1_001.fastq.gz","c-234_S234_L001_R2_001.fastq.gz","Pocillopora","grandis","764",32,"run3","2016b","KI16b_24","SAMN49903823","VH2",1.984,-157.482,5,4860.745702,"3_after"
"18-2018_S16_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",13262,13262,1,"18-2018_S16_L001_R1_001.fastq.gz","18-2018_S16_L001_R2_001.fastq.gz","Pocillopora","grandis","901",32,"Starko_Shedd","2018","KI18_18","SAMN49904145","VH2",1.984,-157.482,5,4860.745702,"3_after"
"c-341_S341_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",15299,15299,1,"c-341_S341_L001_R1_001.fastq.gz","c-341_S341_L001_R2_001.fastq.gz","Pocillopora","grandis","997",40,"run3","2016b","KI16b_146","SAMN49903826","H1",1.96364,-157.48775,4,2425.276063,"3_after"
"16-2018_S14_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",14814,14814,1,"16-2018_S14_L001_R1_001.fastq.gz","16-2018_S14_L001_R2_001.fastq.gz","Pocillopora","grandis","896",32,"Starko_Shedd","2018","KI18_16","SAMN49904141","VH2",1.984,-157.482,5,4860.745702,"3_after"
"212-2018_S146_L001","C","C1d",100,15939,0.00627391931739758,"212-2018_S146_L001_R1_001.fastq.gz","212-2018_S146_L001_R2_001.fastq.gz","Pocillopora","grandis","1329",32,"Starko_Shedd","2018","KI18_212","SAMN49904143","VH2",1.984,-157.482,5,4860.745702,"3_after"
"212-2018_S146_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",15839,15939,0.993726080682602,"212-2018_S146_L001_R1_001.fastq.gz","212-2018_S146_L001_R2_001.fastq.gz","Pocillopora","grandis","1329",32,"Starko_Shedd","2018","KI18_212","SAMN49904143","VH2",1.984,-157.482,5,4860.745702,"3_after"
"107-KI23b_S317_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",5307,5307,1,"107-KI23b_S317_L001_R1_001.fastq.gz","107-KI23b_S317_L001_R2_001.fastq.gz","Pocillopora","grandis","1556",31,"run10_shedd2024","2023b","KI23b_107","SAMN49904298","VH4",1.9921,-157.48289,5,5328.680152,"4_longafter"
"c-120_S120_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",9862,9862,1,"c-120_S120_L001_R1_001.fastq.gz","c-120_S120_L001_R2_001.fastq.gz","Pocillopora","grandis","901",32,"run3","2016a","KI16a_19","SAMN49903816","VH2",1.984,-157.482,5,4860.745702,"2_during"
"234-2019_S318_L001","C","C42g",160,8500,0.0188235294117647,"234-2019_S318_L001_R1_001.fastq.gz","234-2019_S318_L001_R2_001.fastq.gz","Pocillopora","grandis","896",32,"Starko_Shedd","2019","KI19_234","SAMN49904154","VH2",1.984,-157.482,5,4860.745702,"3_after"
"234-2019_S318_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",8340,8500,0.981176470588235,"234-2019_S318_L001_R1_001.fastq.gz","234-2019_S318_L001_R2_001.fastq.gz","Pocillopora","grandis","896",32,"Starko_Shedd","2019","KI19_234","SAMN49904154","VH2",1.984,-157.482,5,4860.745702,"3_after"
"c-237_S237_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",17849,17849,1,"c-237_S237_L001_R1_001.fastq.gz","c-237_S237_L001_R2_001.fastq.gz","Pocillopora","grandis","901",32,"run3","2016b","KI16b_27","SAMN49903824","VH2",1.984,-157.482,5,4860.745702,"3_after"
"610-KI23b_S313_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",7811,7811,1,"610-KI23b_S313_L001_R1_001.fastq.gz","610-KI23b_S313_L001_R2_001.fastq.gz","Pocillopora","grandis","2040",27,"run10_shedd2024","2023b","KI23b_610","SAMN49904279","VH1",2.00973,-157.48941,5,7276,"4_longafter"
"72-KI23b_S265_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",6494,6494,1,"72-KI23b_S265_L001_R1_001.fastq.gz","72-KI23b_S265_L001_R2_001.fastq.gz","Pocillopora","grandis","1485",30,"run10_shedd2024","2023b","KI23b_72","SAMN49904287","VH3",2.02572,-157.498,5,5085.684783,"4_longafter"
"60-2019_S214_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",33917,33917,1,"60-2019_S214_L001_R1_001.fastq.gz","60-2019_S214_L001_R2_001.fastq.gz","Pocillopora","grandis","997",40,"Starko_Shedd","2019","KI19_60","SAMN49904163","H1",1.96364,-157.48775,4,2425.276063,"3_after"
"c-181_S181_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",26134,26134,1,"c-181_S181_L001_R1_001.fastq.gz","c-181_S181_L001_R2_001.fastq.gz","Pocillopora","grandis","997",40,"run3","2016a","KI16a_182","SAMN49903821","H1",1.96364,-157.48775,4,2425.276063,"2_during"
"276_S276_L001_run4","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",2454,2454,1,"276_S276_L001_run4_R1_001.fastq.gz","276_S276_L001_run4_R2_001.fastq.gz","Pocillopora","grandis","997",40,"run4","2017","KI17_276","SAMN49903836","H1",1.96364,-157.48775,4,2425.276063,"3_after"
"109-KI23b_S333_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",20607,20607,1,"109-KI23b_S333_L001_R1_001.fastq.gz","109-KI23b_S333_L001_R2_001.fastq.gz","Pocillopora","grandis","1559",31,"run10_shedd2024","2023b","KI23b_109","SAMN49904300","VH4",1.9921,-157.48289,5,5328.680152,"4_longafter"
"108-KI23b_S325_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",18746,18746,1,"108-KI23b_S325_L001_R1_001.fastq.gz","108-KI23b_S325_L001_R2_001.fastq.gz","Pocillopora","grandis","1557",31,"run10_shedd2024","2023b","KI23b_108","SAMN49904299","VH4",1.9921,-157.48289,5,5328.680152,"4_longafter"
"231-2018_S379_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",12137,12137,1,"231-2018_S379_L001_R1_001.fastq.gz","231-2018_S379_L001_R2_001.fastq.gz","Pocillopora","grandis","997",40,"Starko_Shedd","2018","KI18_231","SAMN49904147","H1",1.96364,-157.48775,4,2425.276063,"3_after"
"367_S367_L001_run4","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",4548,4548,1,"367_S367_L001_run4_R1_001.fastq.gz","367_S367_L001_run4_R2_001.fastq.gz","Pocillopora","grandis","901",32,"run4","2017","KI17_FQ211","SAMN49903834","VH2",1.984,-157.482,5,4860.745702,"3_after"
"233-2019_S317_L001","A","A5b",2083,31464,0.0662026442918891,"233-2019_S317_L001_R1_001.fastq.gz","233-2019_S317_L001_R2_001.fastq.gz","Pocillopora","grandis","1329",32,"Starko_Shedd","2019","KI19_233","SAMN49904156","VH2",1.984,-157.482,5,4860.745702,"3_after"
"233-2019_S317_L001","C","C1d",573,31464,0.018211289092296,"233-2019_S317_L001_R1_001.fastq.gz","233-2019_S317_L001_R2_001.fastq.gz","Pocillopora","grandis","1329",32,"Starko_Shedd","2019","KI19_233","SAMN49904156","VH2",1.984,-157.482,5,4860.745702,"3_after"
"233-2019_S317_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",28808,31464,0.915586066615815,"233-2019_S317_L001_R1_001.fastq.gz","233-2019_S317_L001_R2_001.fastq.gz","Pocillopora","grandis","1329",32,"Starko_Shedd","2019","KI19_233","SAMN49904156","VH2",1.984,-157.482,5,4860.745702,"3_after"
"634-KI23b_S334_L001","C","C42a/C1/C42.2-C1b-C42ad-C1az-C1au-C42ac",2255,20248,0.111369024101146,"634-KI23b_S334_L001_R1_001.fastq.gz","634-KI23b_S334_L001_R2_001.fastq.gz","Pocillopora","grandis","2098",27,"run10_shedd2024","2023b","KI23b_634","SAMN49904283","VH1",2.00973,-157.48941,5,7276,"4_longafter"
"634-KI23b_S334_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",17993,20248,0.888630975898854,"634-KI23b_S334_L001_R1_001.fastq.gz","634-KI23b_S334_L001_R2_001.fastq.gz","Pocillopora","grandis","2098",27,"run10_shedd2024","2023b","KI23b_634","SAMN49904283","VH1",2.00973,-157.48941,5,7276,"4_longafter"
"211-2018_S145_L001","C","C42a-C42.2-C1-C1b",1343,12488,0.107543241511851,"211-2018_S145_L001_R1_001.fastq.gz","211-2018_S145_L001_R2_001.fastq.gz","Pocillopora","grandis","1328",32,"Starko_Shedd","2018","KI18_211","SAMN49904142","VH2",1.984,-157.482,5,4860.745702,"3_after"
"211-2018_S145_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",11145,12488,0.892456758488149,"211-2018_S145_L001_R1_001.fastq.gz","211-2018_S145_L001_R2_001.fastq.gz","Pocillopora","grandis","1328",32,"Starko_Shedd","2018","KI18_211","SAMN49904142","VH2",1.984,-157.482,5,4860.745702,"3_after"
"241_S240_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",4315,18580,0.232238966630786,"241_S240_L001_R1_001.fastq.gz","241_S240_L001_R2_001.fastq.gz","Pocillopora","grandis","477b",27,"run2","2015a","KI15a_149","SAMN49903697","VH1",2.00973,-157.48941,5,7276,"1_before"
"241_S240_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",14265,18580,0.767761033369214,"241_S240_L001_R1_001.fastq.gz","241_S240_L001_R2_001.fastq.gz","Pocillopora","grandis","477b",27,"run2","2015a","KI15a_149","SAMN49903697","VH1",2.00973,-157.48941,5,7276,"1_before"
"132-KI23b_S234_L001","C","C42a-C42.2-C1-C1b",4930,17846,0.276252381486047,"132-KI23b_S234_L001_R1_001.fastq.gz","132-KI23b_S234_L001_R2_001.fastq.gz","Pocillopora","grandis","1593",32,"run10_shedd2024","2023b","KI23b_132","SAMN49904306","VH2",1.984,-157.482,5,4860.745702,"4_longafter"
"132-KI23b_S234_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",12916,17846,0.723747618513953,"132-KI23b_S234_L001_R1_001.fastq.gz","132-KI23b_S234_L001_R2_001.fastq.gz","Pocillopora","grandis","1593",32,"run10_shedd2024","2023b","KI23b_132","SAMN49904306","VH2",1.984,-157.482,5,4860.745702,"4_longafter"
"239-2019_S323_L001","C","C42a-C42.2-C1-C1b",5192,13128,0.395490554539915,"239-2019_S323_L001_R1_001.fastq.gz","239-2019_S323_L001_R2_001.fastq.gz","Pocillopora","grandis","1187",32,"Starko_Shedd","2019","KI19_239","SAMN49904158","VH2",1.984,-157.482,5,4860.745702,"3_after"
"239-2019_S323_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",7936,13128,0.604509445460085,"239-2019_S323_L001_R1_001.fastq.gz","239-2019_S323_L001_R2_001.fastq.gz","Pocillopora","grandis","1187",32,"Starko_Shedd","2019","KI19_239","SAMN49904158","VH2",1.984,-157.482,5,4860.745702,"3_after"
"141-KI13_S127_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",3213,7537,0.426296935120074,"141-KI13_S127_L001_R1_001.fastq.gz","141-KI13_S127_L001_R2_001.fastq.gz","Pocillopora","grandis","2013-141",27,"run10_shedd2024","2013","KI13_141","SAMN49904210","VH1",2.00973,-157.48941,5,7276,"1_before"
"141-KI13_S127_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",4324,7537,0.573703064879926,"141-KI13_S127_L001_R1_001.fastq.gz","141-KI13_S127_L001_R2_001.fastq.gz","Pocillopora","grandis","2013-141",27,"run10_shedd2024","2013","KI13_141","SAMN49904210","VH1",2.00973,-157.48941,5,7276,"1_before"
"KI14FSYM477_S272_L001","C","C42a-C42.2-C1-C1b-C42b-C42ad-C42ac-C42h-C42ai",5835,12538,0.465385228904131,"KI14FSYM477_S272_L001_R1_001.fastq.gz","KI14FSYM477_S272_L001_R2_001.fastq.gz","Pocillopora","grandis","477",27,"run5","2014","KI14_477","SAMN49903941","VH1",2.00973,-157.48941,5,7276,"1_before"
"KI14FSYM477_S272_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",6703,12538,0.534614771095869,"KI14FSYM477_S272_L001_R1_001.fastq.gz","KI14FSYM477_S272_L001_R2_001.fastq.gz","Pocillopora","grandis","477",27,"run5","2014","KI14_477","SAMN49903941","VH1",2.00973,-157.48941,5,7276,"1_before"
"46-2019_S203_L001","C","C42g/C42a-C1-C42.2-C1b",100257,100458,0.99799916382966,"46-2019_S203_L001_R1_001.fastq.gz","46-2019_S203_L001_R2_001.fastq.gz","Pocillopora","grandis","1295",3,"Starko_Shedd","2019","KI19_46","SAMN49904148","L1",2.0519,-157.45602,2,808.5521265,"3_after"
"46-2019_S203_L001","D","D1-D4-D4c",201,100458,0.00200083617033984,"46-2019_S203_L001_R1_001.fastq.gz","46-2019_S203_L001_R2_001.fastq.gz","Pocillopora","grandis","1295",3,"Starko_Shedd","2019","KI19_46","SAMN49904148","L1",2.0519,-157.45602,2,808.5521265,"3_after"
"555-KI23b_S285_L001","C","C42g/C42a-C1-C42.2-C1b",7677,7677,1,"555-KI23b_S285_L001_R1_001.fastq.gz","555-KI23b_S285_L001_R2_001.fastq.gz","Pocillopora","grandis","2030",8,"run10_shedd2024","2023b","KI23b_555","SAMN49904242","M1",1.886,-157.552,3,1212.82819,"4_longafter"
"327-KI23b_S267_L001","C","C42g/C42a-C1-C42.2-C1b",35014,35014,1,"327-KI23b_S267_L001_R1_001.fastq.gz","327-KI23b_S267_L001_R2_001.fastq.gz","Pocillopora","grandis","1295",3,"run10_shedd2024","2023b","KI23b_327","SAMN49904225","L1",2.0519,-157.45602,2,808.5521265,"4_longafter"
"124-2018_S90_L001","C","C42g/C42a-C1-C42.2-C1b",20891,20891,1,"124-2018_S90_L001_R1_001.fastq.gz","124-2018_S90_L001_R2_001.fastq.gz","Pocillopora","grandis","1295",3,"Starko_Shedd","2018","KI18_124","SAMN49904136","L1",2.0519,-157.45602,2,808.5521265,"3_after"
"738-KI23b_S377_L001","C","C42g/C42a-C1-C42.2-C1b",6924,6924,1,"738-KI23b_S377_L001_R1_001.fastq.gz","738-KI23b_S377_L001_R2_001.fastq.gz","Pocillopora","grandis","2195",20,"run10_shedd2024","2023b","KI23b_738","SAMN49904269","VL5",1.864,-157.343,1,0,"4_longafter"
"120-KI23b-2_S370_L001","C","C42g/C42a-C1-C42.2-C1b",29581,29581,1,"120-KI23b-2_S370_L001_R1_001.fastq.gz","120-KI23b-2_S370_L001_R2_001.fastq.gz","Pocillopora","grandis","1187",32,"run10_shedd2024","2023b","KI23b_120","SAMN49904310","VH2",1.984,-157.482,5,4860.745702,"4_longafter"
"660-KI23b_S345_L001","C","C42g/C42a-C1-C42.2-C1b",8845,8845,1,"660-KI23b_S345_L001_R1_001.fastq.gz","660-KI23b_S345_L001_R2_001.fastq.gz","Pocillopora","grandis","2112",5,"run10_shedd2024","2023b","KI23b_660","SAMN49904234","VL3",1.84,-157.481,1,0,"4_longafter"
"384-KI23b_S220_L001","C","C42g/C42a-C1-C42.2-C1b",19084,19084,1,"384-KI23b_S220_L001_R1_001.fastq.gz","384-KI23b_S220_L001_R2_001.fastq.gz","Pocillopora","grandis","1792",15,"run10_shedd2024","2023b","KI23b_384","SAMN49904244","VL1",1.82843,-157.32182,1,0,"4_longafter"
"443-KI23b_S276_L001","C","C42g/C42a-C1-C42.2-C1b",12380,12380,1,"443-KI23b_S276_L001_R1_001.fastq.gz","443-KI23b_S276_L001_R2_001.fastq.gz","Pocillopora","grandis","1831",19,"run10_shedd2024","2023b","KI23b_443","SAMN49904256","VL2",1.80255,-157.27339,1,0,"4_longafter"
"230-2019_S314_L001","C","C42g/C42a-C1-C42.2-C1b",15474,15686,0.986484763483361,"230-2019_S314_L001_R1_001.fastq.gz","230-2019_S314_L001_R2_001.fastq.gz","Pocillopora","grandis","1429",35,"Starko_Shedd","2019","KI19_230","SAMN49904161","M2",1.89417,-157.54283,3,1212.82819,"3_after"
"230-2019_S314_L001","D","D1-D4-D4c",212,15686,0.013515236516639,"230-2019_S314_L001_R1_001.fastq.gz","230-2019_S314_L001_R2_001.fastq.gz","Pocillopora","grandis","1429",35,"Starko_Shedd","2019","KI19_230","SAMN49904161","M2",1.89417,-157.54283,3,1212.82819,"3_after"
"382-KI23b_S212_L001","C","C42g/C42a-C1-C42.2-C1b",17511,17511,1,"382-KI23b_S212_L001_R1_001.fastq.gz","382-KI23b_S212_L001_R2_001.fastq.gz","Pocillopora","grandis","1810",15,"run10_shedd2024","2023b","KI23b_382","SAMN49904247","VL1",1.82843,-157.32182,1,0,"4_longafter"
"445-KI23b_S284_L001","C","C42g/C42a-C1-C42.2-C1b",6251,6251,1,"445-KI23b_S284_L001_R1_001.fastq.gz","445-KI23b_S284_L001_R2_001.fastq.gz","Pocillopora","grandis","1835",19,"run10_shedd2024","2023b","KI23b_445","SAMN49904257","VL2",1.80255,-157.27339,1,0,"4_longafter"
"126-2019_S245_L001","C","C42g/C42a-C1-C42.2-C1b",63857,64586,0.988712724119778,"126-2019_S245_L001_R1_001.fastq.gz","126-2019_S245_L001_R2_001.fastq.gz","Pocillopora","grandis","1347",37,"Starko_Shedd","2019","KI19_126","SAMN49904162","VL4",1.82799,-157.47693,1,0,"3_after"
"126-2019_S245_L001","D","D1-D4-D4c",729,64586,0.0112872758802217,"126-2019_S245_L001_R1_001.fastq.gz","126-2019_S245_L001_R2_001.fastq.gz","Pocillopora","grandis","1347",37,"Starko_Shedd","2019","KI19_126","SAMN49904162","VL4",1.82799,-157.47693,1,0,"3_after"
"748-KI23b_S322_L001","C","C42g/C42a-C1-C42.2-C1b",15123,15123,1,"748-KI23b_S322_L001_R1_001.fastq.gz","748-KI23b_S322_L001_R2_001.fastq.gz","Pocillopora","grandis","2177",20,"run10_shedd2024","2023b","KI23b_748","SAMN49904268","VL5",1.864,-157.343,1,0,"4_longafter"
"PLATE2A5_S129_L001","C","C42g/C42a-C1-C42.2-C1b",6701,6701,1,"PLATE2A5_S129_L001_R1_001.fastq.gz","PLATE2A5_S129_L001_R2_001.fastq.gz","Pocillopora","grandis","1363",31,"SheddRun_Dec2020","2019","KI19_272","SAMN49904087","VH4",1.9921,-157.48289,5,5328.680152,"3_after"
